,contrast,dissimilarity,homogeneity,ASM,energy,label
2787,0.11181604944670172,0.2332072216859449,0.9927340010005717,0.9883841853605508,0.9941751281140314,1
2788,0.29501880591653823,0.4999091599752646,0.9843296641674142,0.9642034983394063,0.9819386428588123,1
2789,0.3637966101892459,0.3326002713239871,0.9981772727278092,0.9893418355171644,0.994656642021338,1
2790,0.36417721934381736,0.3323944033669902,0.9982152774501096,0.9895979831856166,0.9947853955429867,1
2791,0.4369658974561722,0.3892551330894991,0.9989206713397583,0.9873139680463558,0.9936367384745575,1
2792,0.36709206629504887,0.3254772400118986,0.9993023438318182,0.9903172189687282,0.995146832868762,1
2793,0.2832402273500494,0.2550703987190022,0.9989405774879073,0.9919437495388532,0.995963729027746,1
2794,0.1570308776332163,0.1594896910290798,0.9986314304897248,0.9874400051760425,0.9937001585871073,1
2795,0.08265558500689786,0.07360104913619889,0.999812083274726,0.989203569674454,0.9945871352850156,1
2796,0.10608420105665518,0.21498564629563227,0.9918412974437093,0.9890134799131619,0.9944915685480504,1
2797,0.0926579506335998,0.2206657599284382,0.9888521615267332,0.98053328092652,0.9902188045712523,1
2798,0.1002293495096581,0.2955548166911237,0.9892114693678277,0.9854113639575076,0.9926788825987523,1
2799,0.308286032573025,0.9087451941501058,0.9596760096901101,0.9145765528055523,0.9563349584771813,1
2800,0.09977605340597953,0.19690631257851549,0.9911418289037224,0.9861758898675929,0.9930638901236882,1
2801,0.1648959096897524,0.31507242559115056,0.9867944966234811,0.9743832719089662,0.9871085410981741,1
2802,0.1070981593638906,0.20483614619891785,0.9914479611884929,0.9873104267459694,0.993634956483501,1
2803,0.12154605880349363,0.19290060886014215,0.994180380000934,0.9943906386436622,0.9971913751350147,1
2804,0.2256617421067355,0.44037839421327624,0.9840906951159499,0.968769410410066,0.9842608447002582,1
2805,0.12935053364522367,0.3161929922261938,0.9868294988887402,0.9769618435966618,0.9884138018040123,1
2806,0.1580526215967925,0.1401352297617413,0.9997317772817257,0.9899621455373765,0.9949684143415691,1
2807,0.14694199627410454,0.2943011559346767,0.9887548368953343,0.9817957944358113,0.990856091688299,1
2808,0.13561937322608175,0.3069150439567353,0.9863932370596912,0.9749318075345554,0.9873863517056307,1
2809,0.058724832101978645,0.1519376729791134,0.9916634224692483,0.9868950767516567,0.9934259291722038,1
2810,0.20967771368171204,0.18650350431525864,0.999510911350566,0.9815555279027353,0.9907348423784917,1
2811,0.11220782865205683,0.10018123318812722,0.9996774928326734,0.9810875611580782,0.990498642683612,1
